city,split_id,N,z_kde,dirichlet_unnorm,dirichlet_sym,r2_base,r2_aug,gain
d3_dc_capitalbikeshare,9,765,2.0499362775869643,0.7931013485145498,0.21073381467254929,0.54456908035041,0.55099953433217,0.006430453981760009
d3_sf_baywheels,0,552,-3.1464352207071085,1.093297986562468,0.286251089984279,0.4634985269934385,0.5766806267712143,0.11318209977777582
d3_sf_baywheels,1,552,-3.1464352207071085,1.093297986562468,0.286251089984279,0.387242717175449,0.5307237062112049,0.1434809890357559
d3_sf_baywheels,2,552,-3.1464352207071085,1.093297986562468,0.286251089984279,0.3099502688276956,0.45305120100756446,0.14310093217986886
d3_sf_baywheels,3,552,-3.1464352207071085,1.093297986562468,0.286251089984279,0.5118089193495796,0.6052273193489228,0.0934183999993432
d3_sf_baywheels,4,552,-3.1464352207071085,1.093297986562468,0.286251089984279,0.37640522600108295,0.497101332113857,0.12069610611277404
d3_sf_baywheels,5,552,-3.1464352207071085,1.093297986562468,0.286251089984279,0.4021833329120843,0.5595884159671018,0.15740508305501755
d3_sf_baywheels,6,552,-3.1464352207071085,1.093297986562468,0.286251089984279,0.3829550893251583,0.508954989174105,0.12599989984894666
d3_sf_baywheels,7,552,-3.1464352207071085,1.093297986562468,0.286251089984279,0.4041098074141388,0.5237653191095061,0.11965551169536726
d3_sf_baywheels,8,552,-3.1464352207071085,1.093297986562468,0.286251089984279,0.4523128431825202,0.5557611241130564,0.10344828093053626
d3_sf_baywheels,9,552,-3.1464352207071085,1.093297986562468,0.286251089984279,0.35379850597925855,0.480680619694251,0.12688211371499247
